pmid,pmcid
32979987,9006208
32979987,9012323
32979987,9019327
32979987,9067186
32979987,9106274
32979987,9129218
32979987,9129245
32979987,9147100
32979987,9149383
32979987,9169797
32979987,9211747
32979987,9371632
32979987,9411261
32979987,9517525
32979987,9517967
32979987,9537659
32979987,9623941
32979987,9624422
32979987,9660106
32979987,9678841
32979987,9684629
32979987,9702971
32979987,9724831
32979987,9724896
32979987,9761392
32979987,9933320
32979987,9951545
32979987,9995236
32979987,9996153
32983703,10233612
32983703,10663176
32983703,7515216
32983703,9553828
32983703,9618533
32983703,9852362
32988321,11666320
32988321,8950467
32988321,9272444
32989323,10126952
32989323,10784746
32989323,10972824
32989323,11331682
32989323,11339421
32989323,11474903
32989323,11974705
32989323,8642467
32989323,8819680
32989323,9606297
32989323,9627127
32991364,10151643
32991364,11074650
32991387,10324116
32991387,11135189
32991387,8654594
32991387,9633869
32993656,10102582
32993656,10218492
32993656,10814915
32993656,11358987
32993656,12143206
32993656,12221736
32993656,7523260
32993656,7693853
32993656,7736291
32993656,7808909
32993656,7826145
32993656,7956868
32993656,7985684
32993656,8033094
32993656,8039152
32993656,8091637
32993656,8152460
32993656,8386461
32993656,8689956
32993656,8770263
32993656,8777025
32993656,8805044
32993656,8985038
32993656,9242679
32993656,9514860
32993656,9691196
32993656,9759301
32993656,9912025
32993719,10404604
32993719,10470235
32993719,10627108
32993719,11404660
32993719,11849152
32993719,7523066
32993719,8634054
32993719,9796694
32993719,9987698
32995141,11344336
32995141,11444051
32995141,11992809
32995141,7516293
32995141,8217194
32995141,8565591
32995141,9263436
32995141,9529169
32995141,9583734
32995141,9834937
32995141,9960038
32999059,10152356
32999059,7876066
32999059,7909906
32999059,9497944
32999059,9768412
32999059,9937508
33002174,10933953
33002174,11559846
33002174,8818314
33002174,9425522
33002174,9493281
33002174,9937508
33003262,8236888
33009980,10044569
33009980,10414726
33009980,10529442
33009980,10775244
33009980,11401156
33009980,7907954
33011169,11308759
33011169,11542378
33011169,11745579
33011169,9114169
33020114,10433258
33020114,10480662
33020114,10707513
33020114,7536635
33020114,7848166
33020114,7889467
33020114,8174716
33020114,8214987
33020114,8557249
33020114,8586656
33020114,8730450
33020114,8777389
33020114,8784431
33020114,8867452
33020114,9264067
33020114,9649403
33022442,10433556
33022442,10625146
33022442,11586311
33022442,8664984
33022442,9518754
33027190,10013674
33027190,10200839
33027190,10753465
33027190,11619733
33027190,11731634
33027190,11752910
33027190,7899399
33027190,7899430
33027190,8208390
33027190,8981631
33027190,9598992
33027190,9906882
33027801,
33036558,10065983
33036558,10359989
33036558,10554569
33036558,10977640
33036558,11209167
33036558,11359571
33036558,11780921
33036558,11875959
33036558,12001342
33036558,12098348
33036558,7547473
33036558,8154745
33036558,8473422
33036558,8670084
33036558,8741230
33036558,9241331
33036558,9458387
33036558,9641287
33036558,9809156
33036558,9879754
33036558,9974550
33038637,10016219
33038637,10065983
33038637,10069612
33038637,10126274
33038637,10168448
33038637,10171252
33038637,10368172
33038637,10486054
33038637,10500804
33038637,10517130
33038637,10572098
33038637,10591927
33038637,10623547
33038637,10635798
33038637,10641574
33038637,10727910
33038637,10729467
33038637,10795297
33038637,10795482
33038637,10922317
33038637,10958236
33038637,10988222
33038637,11111043
33038637,11311920
33038637,11378001
33038637,11419536
33038637,11531607
33038637,11684856
33038637,11735954
33038637,11800014
33038637,11870795
33038637,11906140
33038637,12002408
33038637,12005539
33038637,12150189
33038637,7521591
33038637,8026521
33038637,8058318
33038637,8127397
33038637,8141068
33038637,8154745
33038637,8156174
33038637,8184578
33038637,8195116
33038637,8283555
33038637,8411574
33038637,8464511
33038637,8493145
33038637,8506606
33038637,8521065
33038637,8565591
33038637,8568624
33038637,8592267
33038637,8595358
33038637,8595584
33038637,8675656
33038637,8760718
33038637,8810590
33038637,8820266
33038637,8904285
33038637,8934030
33038637,9124721
33038637,9128597
33038637,9131678
33038637,9169560
33038637,9261214
33038637,9261968
33038637,9275036
33038637,9293250
33038637,9300908
33038637,9353520
33038637,9361079
33038637,9399995
33038637,9590383
33038637,9615126
33038637,9746415
33038637,9798922
33038637,9852082
33038637,9881359
33038637,9882660
33038637,9901047
33038637,9924820
33038637,9930351
33038637,9948808
33038783,10235304
33038783,11975753
33038783,12012587
33038783,12226960
33038783,7722093
33038783,9600123
33038783,9919533
33039639,10375153
33039639,11489389
33039639,11530561
33039639,11561715
33041232,11097079
33041232,11219908
33041232,8026771
33041232,8263496
33041232,9162741
33044691,10645895
33044691,11130838
33044691,7548311
33044691,7809219
33044691,8357543
33044691,8429758
33044691,8491188
33044691,8977370
33044691,9374287
33044691,9997198
33044691,9998019
33044910,11179981
33044910,12009196
33044910,8800077
33044910,9365258
33044910,9463080
33046292,10621088
33046292,9590142
33049393,12225870
33062697,10555517
33062697,10619773
33062697,11060087
33062697,7542476
33065311,10095198
33065311,10393070
33065311,10595074
33065311,10980300
33065311,11116861
33065311,11233070
33065311,11532194
33065311,11550998
33065311,11686934
33065311,11698757
33065311,11985397
33065311,12004439
33065311,12078052
33065311,8361029
33065311,8375642
33065311,8384671
33065311,8481670
33065311,8983496
33065311,9045033
33065311,9053491
33065726,
33066730,10619080
33066730,10754693
33066730,11647998
33066730,12013572
33066730,7568393
33067802,10043049
33067802,10684077
33067802,11005937
33067802,11093675
33067802,11456391
33067802,11828971
33067802,11831903
33067802,7725961
33067802,7869693
33067802,8602748
33067802,8671330
33068850,10011396
33068850,10635419
33068850,10667974
33068850,11830514
33068850,7722047
33072802,10034760
33072802,7550646
33072802,8358259
33072802,8455436
33072802,9033626
33072802,9382068
33072802,9515307
33072802,9551010
33073735,11196169
33073735,9668899
33074851,11561156
33074851,11652257
33074851,8050136
33080277,10991792
33080277,11137624
33080277,11695489
33080277,7855864
33080277,8993911
33080277,9931940
33088159,10008960
33088159,10083950
33088159,10150640
33088159,10958135
33088159,10968003
33088159,11291616
33088159,11310172
33088159,11794529
33088159,11876832
33088159,11956190
33088159,7545388
33088159,7981176
33088159,8367946
33088159,8488124
33088159,8671433
33088159,9262934
33088159,9673791
33088159,9679143
33088159,9691515
33088159,9804609
33090666,8752646
33090666,9615191
33091782,10123169
33091782,10187982
33091782,10193305
33091782,10199344
33091782,10585416
33091782,10734921
33091782,10817870
33091782,11145858
33091782,11149861
33091782,11216869
33091782,11276461
33091782,11416800
33091782,11606310
33091782,11618581
33091782,11685033
33091782,11904334
33091782,11970435
33091782,11978320
33091782,11987551
33091782,11999779
33091782,7550185
33091782,7685132
33091782,7819696
33091782,8028597
33091782,8085389
33091782,8183242
33091782,8199093
33091782,8274965
33091782,8391902
33091782,8413840
33091782,8422279
33091782,8455354
33091782,8499973
33091782,8524246
33091782,8564552
33091782,8585604
33091782,8701042
33091782,8742260
33091782,8767442
33091782,8800078
33091782,8891059
33091782,8892117
33091782,8981005
33091782,8989093
33091782,9023339
33091782,9077339
33091782,9104538
33091782,9279183
33091782,9360676
33091782,9389350
33091782,9588537
33091782,9588705
33091782,9613781
33091782,9732494
33091782,9744376
33091782,9758750
33091782,9830961
33091782,9877854
33091782,9969325
33091782,9989408
33098941,10699768
33098941,12185262
33098941,9835723
33098941,9846811
33099369,11783408
33099369,9609521
33107627,10077134
33107627,12113560
33108851,8561157
33111385,10691982
33111385,11524040
33111385,11617022
33111385,12138831
33111385,12246980
33111385,8386694
33111448,10181034
33111448,10769890
33111448,11021219
33111448,11430491
33111448,11786060
33111448,9276723
33112917,7592737
33112917,8996802
33119888,
33122299,10149279
33122299,10207988
33122299,10372160
33122299,10995883
33122299,11127230
33122299,8449020
33122299,8760026
33124940,11245070
33124940,11866074
33124940,7827259
33124940,8275098
33124940,8408057
33127239,10659993
33127239,11146368
33127239,11437716
33127239,11927944
33127239,12045123
33127239,12187470
33127239,8613761
33127239,8685908
33127239,9152889
33129263,10138364
33129263,10357963
33129263,7603768
33129263,8628377
33129263,9585772
33129263,9664909
33130842,10012165
33130842,10156636
33130842,10215055
33130842,10505298
33130842,10829572
33130842,11110092
33130842,11537189
33130842,11550078
33130842,11942682
33130842,11959794
33130842,7804238
33130842,7889467
33130842,8053361
33130842,8072736
33130842,8143725
33130842,8205690
33130842,8235946
33130842,8302829
33130842,8320426
33130842,8367214
33130842,8440884
33130842,8485705
33130842,8557249
33130842,8661719
33130842,8777389
33130842,8937311
33130842,8953525
33130842,9065652
33130842,9108257
33130842,9124585
33130842,9147701
33130842,9231697
33130842,9308952
33130842,9441173
33130842,9758036
33131488,7604972
33135203,10519769
33135203,8143686
33135203,8143687
33135203,9714700
33135203,9870648
33137513,11358729
33137513,11392638
33137513,11597401
33137513,7604125
33137513,8500268
33137513,8556861
33137513,8631689
33137513,8641332
33137513,8675761
33137513,8789186
33137513,9313981
33137513,9396443
33137513,9424692
33137513,9715464
33137513,9886529
33137513,9910666
33137513,9952207
33138712,10034287
33138712,10223371
33138712,10280862
33138712,10289823
33138712,10474379
33138712,10492892
33138712,10594644
33138712,10614235
33138712,10705636
33138712,10841661
33138712,10843577
33138712,10944689
33138712,10962060
33138712,10995883
33138712,11008766
33138712,11060546
33138712,11090739
33138712,11163089
33138712,11199104
33138712,11250514
33138712,11287426
33138712,11374958
33138712,11506856
33138712,11567152
33138712,11694663
33138712,11830877
33138712,7719000
33138712,8089118
33138712,8139286
33138712,8177438
33138712,8183241
33138712,8285121
33138712,8317055
33138712,8406546
33138712,8489637
33138712,8575002
33138712,8611322
33138712,8624346
33138712,8628115
33138712,8648380
33138712,8652539
33138712,8677928
33138712,8684053
33138712,8685808
33138712,8733685
33138712,8747842
33138712,8770909
33138712,8799773
33138712,8819622
33138712,8863313
33138712,8871677
33138712,8891118
33138712,8933963
33138712,8934434
33138712,8957893
33138712,9036332
33138712,9077610
33138712,9083473
33138712,9112314
33138712,9113210
33138712,9230773
33138712,9249176
33138712,9332428
33138712,9431992
33138712,9462951
33138712,9574463
33138712,9651099
33138712,9653059
33138712,9677077
33138712,9691271
33138712,9701571
33138712,9709364
33138712,9746674
33138712,9760540
33138712,9835414
33138712,9862701
33138712,9863423
33138712,9892351
33138712,9893127
33138712,9932946
33138712,9969013
33138712,9996563
33138712,9997198
33141227,10291370
33141227,10566975
33141227,10838042
33145926,10481107
33145926,10626565
33145926,10708992
33145926,11063619
33145926,11173320
33145926,11252465
33145926,11283139
33145926,11427448
33145926,12049629
33145926,8050293
33145926,8121252
33145926,8305941
33145926,8313530
33145926,8645971
33145926,9034872
33145926,9038140
33145926,9070477
33145926,9209850
33145926,9320947
33145926,9447381
33145926,9598916
33145926,9763715
33145926,9972056
33146558,10126560
33146558,10352858
33146558,10354777
33146558,10390940
33146558,10732510
33146558,10923156
33146558,11019416
33146558,11643629
33146558,8159725
33146558,8255155
33146558,8381930
33146558,8568698
33146558,8693201
33146558,8775674
33146558,9045772
33146558,9234128
33146558,9253968
33146558,9388922
33146558,9402736
33146558,9582914
33146558,9585956
33151291,10030542
33151291,10102014
33151291,10170248
33151291,10744273
33151291,10776529
33151291,12240284
33151291,7645743
33151291,8422286
33151291,8623405
33151291,8947249
33151291,8990883
33151291,9225322
33151482,10368445
33151482,11418916
33151482,11624058
33151482,7643089
33151482,7990381
33151482,8014840
33151482,8058064
33151482,8242610
33151482,8372837
33151482,8402096
33151482,8522394
33151482,8678205
33151482,8714107
33151482,8983604
33151482,9088478
33151482,9096847
33151482,9100822
33151482,9296251
33151482,9729259
33151482,9877647
33161216,10107811
33161216,10189318
33161216,10391306
33161216,11417567
33161216,11559926
33161216,12029380
33161927,10044331
33161927,10305109
33161927,10888656
33161927,11162048
33161927,11590844
33161927,9587486
33161927,9634562
33161927,9879034
33162330,10264352
33162330,10316645
33162330,10617908
33162330,10876190
33162330,10891404
33162330,10992555
33162330,11119961
33162330,11269554
33162330,11420628
33162330,11458999
33162330,8640057
33162330,8764511
33162330,9281971
33162330,9499348
33162330,9968834
33168586,10104767
33168586,10496711
33168586,10544467
33168586,10741184
33168586,10848999
33168586,11045046
33168586,11390982
33168586,12230958
33168586,7654125
33168586,8173472
33168586,8303097
33168586,8412860
33168586,8595295
33168586,8757395
33168586,8796974
33168586,8940608
33168586,9021105
33168586,9566538
33168586,9633382
33168586,9847411
33170263,10089952
33170263,10321452
33170263,10438959
33170263,10801226
33170263,10818912
33170263,10996982
33170263,11260532
33170263,11310563
33170263,11789420
33170263,7656283
33170263,8221509
33170263,8670728
33170263,8896220
33170263,9283204
33170263,9568809
33170263,9631105
33170263,9887992
33170263,9994708
33174237,
33177142,11147622
33177142,11175663
33177142,11551989
33177142,7661353
33177142,8366485
33177142,8994128
33177142,9643900
33177142,9727170
33177339,10323566
33177339,10775162
33177339,11195124
33177339,12025465
33177339,12226792
33177339,8713084
33177339,8983344
33181258,7912836
33181258,8772854
33181258,9034599
33183341,10366890
33183341,10507876
33183341,7659114
33183341,7721409
33183341,7908679
33183341,8260794
33183341,8272900
33183341,8282693
33183341,8414697
33183341,8767720
33183341,8824558
33183341,8969240
33183341,8969377
33183341,8978645
33183341,9245652
33183341,9265369
33183341,9330494
33183341,9364688
33183341,9496432
33183341,9517644
33183341,9565972
33183341,9602855
33183341,9657099
33183341,9778714
33183341,9819725
33183341,9858221
33183341,9944119
33183341,9944887
33183341,9967951
33198668,10248775
33198668,11606540
33198668,12042068
33198668,7667744
33198668,8867894
33198668,8988069
33198668,9053134
33198668,9201045
33198668,9350456
33198668,9477900
33198668,9492555
33204355,10136852
33204355,10823570
33204355,7666802
33208718,10392165
33208718,10656991
33208718,11027330
33210305,7969204
33216957,10258120
33216957,10615876
33216957,10880030
33216957,8664984
33216957,8981935
33216957,9330848
33218748,10283119
33218748,10395648
33218748,10925059
33218748,11129374
33218748,11232594
33218748,11830514
33218748,11880954
33218748,8009812
33218748,9508997
33219103,11714693
33219103,8016913
33219103,8877436
33219577,
33227468,10799672
33227468,10799673
33227468,10922710
33227468,11587171
33227468,11900047
33229348,10492647
33229348,10589033
33229348,10681672
33229348,10803686
33229348,10831574
33229348,11235997
33229348,11265086
33229348,7721258
33229348,8415582
33229348,8572067
33229348,8929427
33229348,8929439
33229348,8980906
33229348,8988109
33229348,9234901
33229348,9239451
33229348,9281237
33229348,9518548
33229348,9756401
33230884,10210093
33230884,10415647
33230884,10837271
33230884,11438817
33230884,11857246
33230884,7774713
33230884,8508146
33230884,9406224
33231876,10001867
33231876,10265406
33231876,10906713
33231876,11003197
33231876,11268583
33231876,12110938
33231876,12246689
33231876,7799490
33231876,8505780
33231876,8576962
33231876,8842216
33233990,
33234583,10668285
33234583,11610918
33234583,7721253
33249489,11013792
33249489,11308473
33249489,11377966
33249489,12145654
33249489,12219691
33249489,8202145
33249489,8342913
33249489,8796636
33249489,9421499
33249489,9492546
33258127,10024064
33258127,10220521
33258127,10330324
33258127,10350190
33258127,10521543
33258127,10655701
33258127,10895723
33258127,10902994
33258127,10923057
33258127,12005173
33258127,7704468
33258127,8103224
33258127,8962965
33258127,9127557
33258127,9198160
33258127,9627408
33258127,9893639
33258127,9938312
33258127,9972247
33266405,10023792
33266405,10089862
33266405,10944769
33266405,11575435
33266405,12060750
33266405,7700641
33266405,8515337
33266405,8598262
33266405,9139813
33266405,9372699
33266405,9744780
33266405,9897553
33270541,10854219
33270541,11171437
33270541,8386948
33270541,9759104
33276814,10472585
33276814,10614317
33276814,10830780
33276814,10944054
33276814,11073667
33276814,11144907
33276814,11393035
33276814,11879324
33276814,7453675
33276814,7718706
33276814,8075709
33276814,8843896
33276814,9707328
33276814,9796396
33276814,9796834
33278529,11175854
33278529,8226184
33278529,9682864
33278806,11617836
33278806,8540068
33279330,10877622
33279330,10989674
33279330,11032237
33279330,11291961
33279330,11443178
33279330,11914914
33279330,11970558
33279330,8828438
33279330,9474607
33279330,9656070
33284845,10231027
33284845,10682357
33284845,10783378
33284845,11070128
33284845,11555577
33284845,7721137
33284845,9474626
33288211,10314964
33288211,11236845
33288211,11664471
33288211,11932221
33288211,8194057
33288211,8384648
33288392,10414726
33288392,10529442
33288392,10827545
33288392,8017600
33296097,10165931
33296097,10964791
33296097,11047541
33296097,12221405
33296097,8209299
33296097,8785586
33296097,8812940
33296097,8922957
33296097,9117474
33296097,9665138
33303491,10073415
33303491,10353219
33303491,10562758
33303491,10734100
33303491,10864889
33303491,11033469
33303491,11047010
33303491,11067126
33303491,11092014
33303491,11243540
33303491,11451565
33303491,11579829
33303491,11619562
33303491,11653264
33303491,11934967
33303491,11991767
33303491,12069000
33303491,12070748
33303491,12256034
33303491,7733179
33303491,8316243
33303491,8431014
33303491,8938251
33303491,9025047
33303491,9368672
33307812,8714393
33307812,9004200
33310383,10041678
33310383,10293066
33310383,10947911
33310383,10979632
33310383,11060918
33310383,11457827
33310383,11534179
33310383,7855664
33310383,8282759
33310383,8449276
33310383,8742194
33310383,8943804
33310383,9685494
33310383,9948812
33310595,11019903
33310595,11056169
33310595,11824646
33310595,7816564
33310595,7832426
33310595,8046225
33310595,8076843
33310595,8129817
33310595,8166511
33310595,8528941
33310595,8708912
33310595,8782697
33310595,9005103
33310595,9069341
33310595,9072806
33310595,9134783
33310595,9194541
33310595,9231780
33310595,9249029
33310595,9349405
33310595,9468325
33310595,9514728
33310595,9599430
33315795,11678105
33315795,11749006
33315795,9706942
33316095,10491005
33316095,11287648
33316095,8489788
33316095,8491131
33316095,9583251
33318224,10155244
33318224,10241456
33318224,10367099
33318224,10685529
33318224,10715544
33318224,10777893
33318224,11179210
33318224,11260844
33318224,11284711
33318224,11344900
33318224,11486169
33318224,11893070
33318224,12240850
33318224,8193432
33318224,8295647
33318224,9030582
33318224,9595443
33320266,10084712
33320266,10841521
33320266,10878055
33320266,11179981
33320266,11671613
33320266,12004198
33320266,12035408
33320266,12163371
33320266,12233312
33320266,7739119
33320266,8488795
33320266,8852217
33320266,9377514
33320266,9389731
33320266,9631422
33320266,9754176
33320266,9971398
33323689,10319982
33323689,10480276
33323689,10556532
33323689,10805424
33323689,11581492
33323689,12147471
33323689,8262104
33323689,8528516
33323689,9630022
33325772,10044492
33325772,10243824
33325772,10313886
33325772,10353433
33325772,10359731
33325772,10469832
33325772,10495241
33325772,10611825
33325772,10823773
33325772,10916608
33325772,10949676
33325772,11198996
33325772,11321203
33325772,11544537
33325772,11753055
33325772,11995256
33325772,12006042
33325772,12104352
33325772,12166069
33325772,7739956
33325772,8006493
33325772,8041263
33325772,8041264
33325772,8345790
33325772,8801196
33325772,9157479
33325772,9271125
33331919,10027390
33331919,10081720
33331919,10427131
33331919,10517130
33331919,10977769
33331919,11023208
33331919,11411442
33331919,11444883
33331919,11466222
33331919,11795578
33331919,11950649
33331919,12034481
33331919,7747019
33331919,8563394
33331919,8881085
33331919,9694531
33331919,9764962
33331919,9882660
33331919,9998341
33340268,10440377
33340268,10846650
33340268,11008048
33340268,8354489
33340677,10008278
33340677,10130914
33340677,10449216
33340677,11848975
33340677,12035651
33340677,8689254
33340677,9808105
33340703,
33346846,10440362
33346846,10843496
33346846,10986918
33346846,10989338
33346846,11445783
33346846,11461901
33346846,11562661
33346846,12078287
33346846,12137268
33346846,7753905
33346846,9429034
33346846,9807659
33346846,9856780
33348147,10018480
33348147,10567978
33348147,10712265
33348147,10846605
33348147,10882792
33348147,10998322
33348147,11127449
33348147,11139042
33348147,11275983
33348147,11347081
33348147,11584192
33348147,11654914
33348147,11661506
33348147,12114498
33348147,12187532
33348147,7934179
33348147,8422285
33348147,9381952
33348147,9886065
33351663,10543583
33351663,10655602
33351663,10818024
33351663,11458040
33351663,11467131
33351663,7811091
33351663,8126433
33351663,8278246
33351663,9157317
33357086,7768844
33357086,9127440
33357086,9864914
33357975,10830099
33357975,11394154
33357975,11836518
33357975,7982715
33368718,10335570
33368718,12035514
33368718,9305070
33370446,11203256
33370446,11456851
33370446,12159095
33370446,9452952
33378556,
33383232,10089962
33383232,10395796
33383232,11214638
33383232,11735964
33383232,8599660
33383232,9631715
33385263,10037284
33385263,8245587
33385263,9550922
33390240,10616993
33390240,11067843
33390240,11559821
33390240,11833841
33390240,11833905
33390240,11846606
33390240,12093024
33390240,12249417
33390240,8500925
33390240,8857409
33390240,9478916
33390240,9509082
33390240,9633139
33394528,11162597
33394528,11879559
33394528,8363193
33394528,9210879
33402119,10131375
33402119,10342123
33402119,10345067
33402119,10452615
33402119,10593413
33402119,10681403
33402119,10698285
33402119,10742233
33402119,10778524
33402119,10830092
33402119,10957499
33402119,10984634
33402119,11014425
33402119,11240325
33402119,11324980
33402119,11385689
33402119,11783294
33402119,11840873
33402119,11977511
33402119,7786962
33402119,8202258
33402119,8431193
33402119,8695242
33402119,8949444
33402119,9190697
33402119,9205915
33402119,9434413
33402119,9441062
33402119,9619343
33402119,9702555
33402119,9773986
33402119,9971812
33406490,11236845
33406490,11300648
33406490,11976740
33406490,9294324
33416040,
33422393,10071198
33422393,10641077
33422393,10642404
33422393,10897850
33422393,11008651
33422393,11219182
33422393,11514554
33422393,11578206
33422393,11720859
33422393,11825188
33422393,11833828
33422393,11856136
33422393,12120479
33422393,12159947
33422393,12172332
33422393,12212313
33422393,8693236
33422393,8934361
33422393,9527430
33422393,9769348
33422393,9837238
33423046,10092128
33423046,10906136
33423046,11226522
33423046,11372710
33423046,11609129
33423046,11962737
33423046,11984460
33423046,8918007
33423046,9354606
33427017,10193759
33427017,10226078
33427017,10252443
33427017,10517614
33427017,10962845
33427017,11294390
33427017,11938974
33427017,8052227
33427017,8054040
33427017,8119768
33427017,8138162
33427017,8278560
33427017,8977632
33427017,9280808
33427017,9869307
33427424,10658156
33427424,11964044
33427424,8422028
33429293,10454364
33429293,11096747
33429293,11753015
33429293,8782483
33429293,8910710
33429293,9574013
33429293,9781210
33431382,10916495
33431382,11442666
33431382,11966530
33431382,7805412
33431382,8714503
33434066,10027708
33434066,10490932
33434066,10511753
33434066,10734930
33434066,10760596
33434066,11225561
33434066,11370144
33434066,11549711
33434066,11578677
33434066,11928954
33434066,8081500
33434066,8123375
33434066,8156831
33434066,8634945
33434066,8646792
33434066,8668608
33434066,8777389
33434066,8870882
33434066,8992310
33434066,9041085
33434066,9068194
33434066,9086843
33434066,9147100
33434066,9348317
33434066,9353607
33434066,9367272
33434066,9688481
33434066,9777311
33434066,9859465
33434066,9977088
33434651,10943478
33434651,11888039
33434651,8986648
33438886,11684217
33438886,12015682
33438886,12237151
33438886,12247532
33438886,8504206
33438886,9481785
33438886,9508603
33438886,9627415
33438886,9887045
33440997,10349504
33440997,11428385
33440997,11627175
33440997,11952700
33440997,7856108
33440997,8387928
33440997,9091241
33443943,11559837
33443943,11641945
33444811,11839334
33460585,10014687
33460585,10424817
33460585,11102502
33460585,11747293
33460585,8886522
33460585,9213345
33460585,9665953
33460812,10218665
33460812,9748404
33461561,10185672
33461561,11961333
33461561,7812734
33461561,9029903
33464286,10569389
33464286,11005203
33464286,11156309
33464286,11412894
33464286,11650693
33464286,11803479
33464286,12161321
33464286,7816117
33464286,8052594
33464286,8194269
33464286,8220498
33464286,8967373
33464286,9227730
33464286,9299098
33464286,9464445
33464286,9552770
33469806,10702359
33469806,11201127
33469806,11212740
33469806,11307923
33469806,8542572
33469806,8704480
33469806,8841459
33469806,8913020
33469806,9394202
33469806,9661379
33469806,9979554
33470148,10372192
33470148,11751792
33470148,7969411
33470148,8562512
33475213,8248018
33475213,8756081
33475213,9515715
33478778,10875785
33478778,10877282
33478778,11025512
33478778,11344252
33478778,8062117
33478778,8933879
33478778,9013735
33478778,9042882
33478778,9749981
33480660,10127985
33480660,10213110
33480660,10265313
33480660,10695271
33480660,10837750
33480660,10876001
33480660,11238022
33480660,11329229
33480660,11881780
33480660,11903577
33480660,7954880
33480660,8413840
33480660,8585604
33480660,8894913
33480660,9047171
33480660,9176198
33480660,9225878
33481168,10842082
33481168,10842336
33481168,11584192
33481168,11739375
33481168,8041978
33481168,9897051
33482176,10337496
33482176,11043725
33482176,11127417
33482176,11341410
33482176,9849011
33484147,10008278
33484147,10217262
33484147,10268141
33484147,10291370
33484147,10415873
33484147,10493038
33484147,10546480
33484147,10786620
33484147,11658796
33484147,12158450
33484147,12255945
33484147,8977989
33484147,9235447
33484147,9425522
33499506,
33500204,10499107
33500647,10549874
33500647,7826066
33504456,11539702
33504456,11926651
33504456,7994188
33504456,9100000
33504456,9259838
33504456,9827288
33509131,10215542
33509131,10687794
33509131,7842000
33509131,8137850
33509131,8959435
33509131,9523743
33509131,9818740
33509131,9947269
33513446,10290468
33513446,9849531
33515195,10304137
33515195,10910351
33515195,10980961
33515195,11632673
33515195,11830549
33515195,12174264
33515195,8298666
33515195,8671330
33515197,10625034
33515197,11096890
33515197,11729458
33515197,11811872
33515197,11914507
33515197,12188434
33515197,12200650
33515197,8175547
33515197,8748292
33515197,9130349
33515197,9375167
33515197,9535531
33515197,9635453
33515555,
33527647,9226474
33533930,10298997
33533930,11041851
33533930,11364900
33533930,11421368
33533930,12081424
33533930,7859844
33533930,8428352
33537916,11326319
33537916,11682909
33537916,7907035
33538824,10028392
33538824,10037948
33538824,10040837
33538824,10081710
33538824,10081720
33538824,10316756
33538824,10325612
33538824,10428822
33538824,10462946
33538824,10474584
33538824,10528101
33538824,10535851
33538824,10655602
33538824,10765665
33538824,10841329
33538824,10873097
33538824,10903602
33538824,10903640
33538824,10923070
33538824,11009091
33538824,11031694
33538824,11075904
33538824,11112290
33538824,11157666
33538824,11253834
33538824,11379061
33538824,11395779
33538824,11493315
33538824,11583376
33538824,11617278
33538824,11622945
33538824,11671315
33538824,11772009
33538824,11796085
33538824,11994828
33538824,12007149
33538824,12032506
33538824,12117716
33538824,12175093
33538824,12228577
33538824,7862992
33538824,7926285
33538824,8058310
33538824,8114322
33538824,8213009
33538824,8482030
33538824,8765569
33538824,8945921
33538824,9150133
33538824,9195044
33538824,9199851
33538824,9276845
33538824,9444885
33538824,9545606
33538824,9587777
33538824,9701418
33538824,9780405
33538824,9783816
33538824,9818520
33538824,9851144
33538824,9894216
33538824,9915158
33538824,9918689
33538824,9973321
33538824,9974738
33540452,11511981
33540452,11953963
33544904,10074824
33544904,10240896
33544904,10330248
33544904,10998155
33544904,8339171
33544904,8455419
33544904,8847865
33544904,8968723
33545164,10074415
33545164,10206506
33545164,10507484
33545164,10603577
33545164,10689540
33545164,10702480
33545164,10714246
33545164,10845058
33545164,10891406
33545164,11009501
33545164,11101514
33545164,11165414
33545164,11348916
33545164,11439945
33545164,11698625
33545164,11833622
33545164,11898393
33545164,12097613
33545164,12185233
33545164,12188365
33545164,8369520
33545164,8411441
33545164,8511972
33545164,8532037
33545164,9242408
33545164,9257405
33545164,9470736
33545164,9585131
33545164,9972155
33545164,9972195
33545189,10827648
33545189,10897737
33545189,11264092
33545189,11330537
33545189,11524040
33545189,11626585
33545189,11960892
33545189,12149789
33545189,12186201
33546651,11675706
33546651,7863252
33546651,8641230
33549984,10259814
33549984,11834961
33551978,11544477
33551978,11949734
33551978,7859425
33553969,10074824
33553969,10330248
33553969,11416569
33553969,7850300
33553969,8244773
33553969,8455419
33553969,8968723
33553969,9287493
33553969,9643082
33553969,9839474
33553969,9856330
33553969,9971512
33554378,10122407
33554378,10314801
33554378,10367511
33554378,10490089
33554378,11206979
33554378,11391222
33554378,11514611
33554378,11633532
33554378,12258094
33554378,8406545
33554378,8891665
33554378,9221618
33554378,9543231
33554378,9685666
33554378,9932854
33555152,
33555330,10073261
33555330,10102258
33555330,10205905
33555330,10401305
33555330,10440283
33555330,10843088
33555330,11151889
33555330,11470382
33555330,11532264
33555330,11544152
33555330,11660975
33555330,11730772
33555330,11736502
33555330,11849497
33555330,11885012
33555330,11950893
33555330,11983090
33555330,12053526
33555330,12081375
33555330,12107001
33555330,7871190
33555330,8665278
33555330,8674748
33555330,8900770
33555330,9022169
33555330,9378952
33555330,9398919
33555330,9398999
33555330,9588770
